,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed
102,0.977,6.457081445643276e-06,6.457081445643276e-06,0.0011229743282816574,100,0,0,0,1000,227552889
103,0.508,0.004768298036750829,0.004768298036750829,2.6647699392935047e-05,100,0,0,0,1000,16906905
104,0.919,0.00012088478572425121,0.00012088478572425121,0.00296236143321625,100,0,0,0,1000,55384970
105,0.981,2.4319410830697663e-06,2.4319410830697663e-06,0.030013067512167372,100,0,0,0,1000,2132110259
106,0.477,0.005072268418337078,0.005072268418337078,0.029004582904672453,100,0,0,0,1000,216666703
107,0.22,0.014816839985878683,0.014816839985878683,0.01204625262492295,100,0,0,0,1000,296224385
108,0.008,0.05853847985673677,0.05853847985673677,0.002090948085594684,100,0,0,0,1000,1619298557
109,0.363,0.00908045849405581,0.00908045849405581,0.01369506647057562,100,0,0,0,1000,1541312302
110,0.669,0.00171878714756879,0.00171878714756879,5.953640746875023e-05,100,0,0,0,1000,62559325
111,0.456,0.005841824946414498,0.005841824946414498,0.015336047409879724,100,0,0,0,1000,1681594616
112,0.638,0.002291411072109506,0.002291411072109506,0.0012566288647796787,100,0,0,0,1000,358777621
113,0.017,0.06044624512822838,0.06044624512822838,0.0003038314848785467,100,0,0,0,1000,1754616452
114,0.375,0.008414066503110385,0.008414066503110385,0.006715509524242202,100,0,0,0,1000,46788485
115,0.45,0.00621888585313457,0.00621888585313457,0.010174219264709227,100,0,0,0,1000,510160670
116,0.39,0.007698028960846814,0.007698028960846814,0.000310935210345624,100,0,0,0,1000,454673985
117,0.648,0.0020765744734178027,0.0020765744734178027,0.0011202838065974385,100,0,0,0,1000,636524282
118,0.714,0.0013663873008606942,0.0013663873008606942,7.078399356375918e-05,100,0,0,0,1000,291875639
119,0.947,4.4666834059237104e-05,4.4666834059237104e-05,0.014744465778413022,100,0,0,0,1000,1384953418
120,0.773,0.0010065979587071672,0.0010065979587071672,0.032189854868577276,100,0,0,0,1000,470824762
121,0.719,0.0013893445419376205,0.0013893445419376205,0.019423651833188643,100,0,0,0,1000,528486959
122,0.857,0.00030677175719284744,0.00030677175719284744,0.02065589846393114,100,0,0,0,1000,185433238
123,0.063,0.036423444321640464,0.036423444321640464,0.008853955190687527,100,0,0,0,1000,1530812528
124,0.152,0.02116985621889378,0.02116985621889378,0.010634259894706117,100,0,0,0,1000,647861397
125,0.026,0.04825143382740027,0.04825143382740027,0.0004659169393599253,100,0,0,0,1000,563383994
126,0.492,0.005013313192321345,0.005013313192321345,0.01417540451016996,100,0,0,0,1000,1179513918
127,0.592,0.0024918754743621374,0.0024918754743621374,0.0093718923399576,100,0,0,0,1000,781409813
128,0.093,0.02990021088039796,0.02990021088039796,0.0025018400586755384,100,0,0,0,1000,244280760
129,0.715,0.0014597284280722933,0.0014597284280722933,0.01213959124043458,100,0,0,0,1000,1149967382
130,0.636,0.0024383769899077867,0.0024383769899077867,3.1779811261009456e-05,100,0,0,0,1000,1027204489
131,0.475,0.005555874268628025,0.005555874268628025,0.017856910092611995,100,0,0,0,1000,1858402418
132,0.273,0.010812082095329356,0.010812082095329356,0.02829019436448549,100,0,0,0,1000,1713922561
133,0.933,6.847044534719071e-05,6.847044534719071e-05,0.0713849741280262,100,0,0,0,1000,1192757155
134,0.368,0.009464836936097898,0.009464836936097898,0.00939775258465519,100,0,0,0,1000,1524823068
135,0.721,0.0011769022467345014,0.0011769022467345014,0.0004422312858483586,100,0,0,0,1000,1513983115
136,0.257,0.013492262826899637,0.013492262826899637,7.714346039433931e-05,100,0,0,0,1000,28269538
137,0.984,5.583315301427305e-06,5.583315301427305e-06,0.015155614893886761,100,0,0,0,1000,1996779031
138,0.356,0.008663455790192343,0.008663455790192343,0.020697697145284136,100,0,0,0,1000,2063599293
139,0.734,0.0012354812243308144,0.0012354812243308144,9.915822608009013e-05,100,0,0,0,1000,1990083466
140,0.493,0.005178799692674985,0.005178799692674985,0.010094316203577371,100,0,0,0,1000,661943137
141,0.907,0.00019274656171663906,0.00019274656171663906,0.003619932063685657,100,0,0,0,1000,1403562992
142,0.567,0.003603577477380049,0.003603577477380049,0.04195004167534099,100,0,0,0,1000,363122471
143,0.187,0.01813855191429259,0.01813855191429259,0.004267932892561881,100,0,0,0,1000,491222027
144,0.683,0.0018890335897325805,0.0018890335897325805,0.00808415646340885,100,0,0,0,1000,432298836
145,0.168,0.017211007515217536,0.017211007515217536,0.0012410902674295347,100,0,0,0,1000,1304709030
146,0.953,3.362240754756218e-05,3.362240754756218e-05,0.0072259797043494525,100,0,0,0,1000,1467770045
147,0.38,0.007487310585771234,0.007487310585771234,0.016830177621012885,100,0,0,0,1000,1549830519
148,0.582,0.003104809064946812,0.003104809064946812,0.052039616915126534,100,0,0,0,1000,1514058593
149,0.953,3.7559193225344956e-05,3.7559193225344956e-05,0.0038570857047382765,100,0,0,0,1000,987229037
150,0.055,0.03508368100069592,0.03508368100069592,1.597429079927017e-05,100,0,0,0,1000,432725415
151,0.29,0.011243060948926686,0.011243060948926686,0.0003670118579451643,100,0,0,0,1000,1591096261
152,0.758,0.001010150325528647,0.001010150325528647,0.008407936779085553,100,0,0,0,1000,264695457
153,0.738,0.0011281053109261086,0.0011281053109261086,2.065874807131483e-05,100,0,0,0,1000,1042393695
154,0.934,6.796419264432085e-05,6.796419264432085e-05,0.00273598996037747,100,0,0,0,1000,729062470
155,0.111,0.028794364049894106,0.028794364049894106,0.029796066538772044,100,0,0,0,1000,1017936139
156,0.446,0.005525774988737964,0.005525774988737964,0.018031959175707983,100,0,0,0,1000,1846930476
157,0.456,0.00625263574646584,0.00625263574646584,0.014391443366601784,100,0,0,0,1000,373277956
158,0.539,0.0037539736887952646,0.0037539736887952646,0.017004489344704898,100,0,0,0,1000,2017905715
159,0.001,0.092513213253972,0.092513213253972,0.00015060476248926214,100,0,0,0,1000,1202071144
160,0.529,0.004266807765138769,0.004266807765138769,0.0009773764986845826,100,0,0,0,1000,1778608981
161,0.792,0.0005890195945658094,0.0005890195945658094,0.012551755379129212,100,0,0,0,1000,17804671
162,0.148,0.02031974501496636,0.02031974501496636,0.0008843547662248216,100,0,0,0,1000,572750107
163,0.6,0.0025560313464970674,0.0025560313464970674,0.002745111871615555,100,0,0,0,1000,207565000
164,0.077,0.03296465203512999,0.03296465203512999,0.00029197617551619186,100,0,0,0,1000,1306816430
165,0.582,0.0026373983216548824,0.0026373983216548824,0.04081702716486045,100,0,0,0,1000,901143153
166,0.18,0.01733356759911464,0.01733356759911464,0.017434928432378996,100,0,0,0,1000,1806904980
167,0.41,0.006707176254127201,0.006707176254127201,0.0010109088364455418,100,0,0,0,1000,1821178177
168,0.856,0.000362209296283833,0.000362209296283833,0.003117387043316592,100,0,0,0,1000,1654157772
169,0.884,0.00020890153910901876,0.00020890153910901876,1.051563003314083e-05,100,0,0,0,1000,160858905
170,0.824,0.0005782453531220089,0.0005782453531220089,0.04304827869006354,100,0,0,0,1000,1320129680
171,0.619,0.0026077404346849242,0.0026077404346849242,0.003657005147477315,100,0,0,0,1000,1128253970
172,0.368,0.00816329939236593,0.00816329939236593,0.002710450814731019,100,0,0,0,1000,1403243158
173,0.29,0.011951428512287698,0.011951428512287698,0.019555945023563955,100,0,0,0,1000,123756764
174,0.262,0.01374752198524909,0.01374752198524909,0.00032670498334782974,100,0,0,0,1000,2100794139
175,0.548,0.0033651001183608864,0.0033651001183608864,0.001313044796061192,100,0,0,0,1000,409471048
176,0.766,0.0007761512880932742,0.0007761512880932742,0.00102676373894396,100,0,0,0,1000,834406432
177,0.557,0.003251475490581912,0.003251475490581912,0.0004546379159076161,100,0,0,0,1000,417687536
178,0.379,0.008015023426138135,0.008015023426138135,0.02325581885444233,100,0,0,0,1000,1290239217
179,0.775,0.0008351339511530886,0.0008351339511530886,0.0001629469098218628,100,0,0,0,1000,1616085243
180,0.906,0.00014913784814674091,0.00014913784814674091,0.0052681321139951,100,0,0,0,1000,47259107
181,0.573,0.0033328957059890474,0.0033328957059890474,0.004808596291302571,100,0,0,0,1000,914447942
182,0.044,0.03488739755757553,0.03488739755757553,0.013756337102932906,100,0,0,0,1000,1871798527
183,0.971,2.0257375500709607e-05,2.0257375500709607e-05,1.4525329617856825e-05,100,0,0,0,1000,168628923
184,0.627,0.0021768731567928246,0.0021768731567928246,0.0030121273648545978,100,0,0,0,1000,1388926771
185,0.596,0.0029199657018779135,0.0029199657018779135,0.02444418300702226,100,0,0,0,1000,760812298
186,0.479,0.005580647057805366,0.005580647057805366,9.350688299516e-05,100,0,0,0,1000,1931678383
187,0.482,0.005747454822509046,0.005747454822509046,3.541837033365344e-05,100,0,0,0,1000,672815658
188,0.923,0.00010645320933178049,0.00010645320933178049,0.0007252762419622924,100,0,0,0,1000,1235241491
189,0.845,0.0004210227371358455,0.0004210227371358455,0.0027210728086434666,100,0,0,0,1000,298894897
190,0.493,0.004260519352984771,0.004260519352984771,0.0023075206079356254,100,0,0,0,1000,2055613399
191,0.244,0.014153305853067288,0.014153305853067288,0.0003824909122547866,100,0,0,0,1000,1279573029
192,0.715,0.0013397024952918057,0.0013397024952918057,0.008488999703789756,100,0,0,0,1000,418240104
193,0.139,0.02200079793380605,0.02200079793380605,0.0016266683141698125,100,0,0,0,1000,993845577
194,0.438,0.0064558920807555875,0.0064558920807555875,0.005451167267429536,100,0,0,0,1000,391434283
195,0.434,0.005214873593380465,0.005214873593380465,0.007597230827037348,100,0,0,0,1000,1214915002
196,0.298,0.011082198365447327,0.011082198365447327,0.017041129800202708,100,0,0,0,1000,1943521344
197,0.639,0.002574540619803223,0.002574540619803223,0.0003893604275265111,100,0,0,0,1000,687299420
198,0.661,0.0019406215506413416,0.0019406215506413416,0.0033830736139722874,100,0,0,0,1000,1356741974
199,0.893,0.0002354795742190996,0.0002354795742190996,0.000573701807631277,100,0,0,0,1000,2141942839
200,0.565,0.0006404723391815192,0.0006404723391815192,0.0031157045700149683,500,0,0,0,1000,1987094495
201,0.814,0.00016805611337589177,0.00016805611337589177,5.4506213891113435e-05,500,0,0,0,1000,678307382
202,0.157,0.004192506615857239,0.004192506615857239,0.0030898020367856696,500,0,0,0,1000,13467750
203,0.653,0.0004177166956755851,0.0004177166956755851,0.003297812654214136,500,0,0,0,1000,1492181559
204,0.633,0.00044892306780075497,0.00044892306780075497,0.0001241959456159736,500,0,0,0,1000,1962174692
205,0.698,0.0003058175683617881,0.0003058175683617881,0.002454994353600699,500,0,0,0,1000,1537561946
206,0.24,0.002766468231982566,0.002766468231982566,0.0015767906291575024,500,0,0,0,1000,969950582
207,0.266,0.002314557981910048,0.002314557981910048,0.002829070663938945,500,0,0,0,1000,112975195
208,0.67,0.0004114855985839494,0.0004114855985839494,0.005710959815651698,500,0,0,0,1000,2030309312
209,0.514,0.0008369331074264963,0.0008369331074264963,0.000596029994977875,500,0,0,0,1000,125548542
210,0.622,0.000624973563029374,0.000624973563029374,7.1308941544277e-05,500,0,0,0,1000,243813787
211,0.25,0.0024048283515065716,0.0024048283515065716,0.0037015745387246014,500,0,0,0,1000,477234878
212,0.678,0.00028499306994667073,0.00028499306994667073,0.0029265379506795974,500,0,0,0,1000,1652019617
213,0.399,0.0013445303020405142,0.0013445303020405142,0.0026806751369540006,500,0,0,0,1000,1725043488
214,0.567,0.0006407016604564886,0.0006407016604564886,0.0007809178299084213,500,0,0,0,1000,799058926
215,0.202,0.0033935568337034594,0.0033935568337034594,0.012819712464362297,500,0,0,0,1000,1736056610
216,0.01,0.012865732080300285,0.012865732080300285,0.0004166499885145713,500,0,0,0,1000,1157098618
217,0.408,0.0014270016504034366,0.0014270016504034366,4.356758464224874e-06,500,0,0,0,1000,410387912
218,0.924,1.5743028716097562e-05,1.5743028716097562e-05,0.00015849955821747652,500,0,0,0,1000,1478705244
219,0.986,3.1359929553165244e-07,3.1359929553165244e-07,0.000179377119451746,500,0,0,0,1000,1068938667
220,0.762,0.00017090744005532343,0.00017090744005532343,0.0005180648144780482,500,0,0,0,1000,2016747450
221,0.491,0.0008824031793108755,0.0008824031793108755,0.0012496832163508642,500,0,0,0,1000,1040501257
222,0.328,0.0021349054130793688,0.0021349054130793688,0.0032068272442939806,500,0,0,0,1000,565550551
223,0.002,0.022658256203344718,0.022658256203344718,0.00017875602637363352,500,0,0,0,1000,1139690804
224,0.186,0.0032984892595058213,0.0032984892595058213,0.003418987119291687,500,0,0,0,1000,627156227
225,0.433,0.0012124833958645498,0.0012124833958645498,7.629330026685746e-07,500,0,0,0,1000,316074790
226,0.178,0.0032883318133170025,0.0032883318133170025,0.00035042565403478636,500,0,0,0,1000,1471331399
227,0.836,0.00011436596135139254,0.00011436596135139254,0.0005794129526484073,500,0,0,0,1000,2086486974
228,0.613,0.0005151340536336813,0.0005151340536336813,0.0013145299285163205,500,0,0,0,1000,472091933
229,0.952,6.99632180833909e-06,6.99632180833909e-06,0.00020120070197190366,500,0,0,0,1000,155353731
230,0.125,0.0047129958482357015,0.0047129958482357015,0.000459284720996346,500,0,0,0,1000,483564986
231,0.638,0.0005027969971534985,0.0005027969971534985,0.0003039934083240174,500,0,0,0,1000,817451988
232,0.113,0.005425617712172759,0.005425617712172759,0.0020279758728756632,500,0,0,0,1000,867151058
233,0.086,0.005783739203224725,0.005783739203224725,0.0005012468007061113,500,0,0,0,1000,1468069384
234,0.477,0.0009657522575157174,0.0009657522575157174,0.001406113051320598,500,0,0,0,1000,251087621
235,0.503,0.0008507042559808831,0.0008507042559808831,0.0016004547707348363,500,0,0,0,1000,1182526639
236,0.419,0.0014512857474870966,0.0014512857474870966,0.0007047307326639894,500,0,0,0,1000,695477852
237,0.235,0.0028118418181627414,0.0028118418181627414,8.185614272616584e-05,500,0,0,0,1000,843009247
238,0.54,0.0007700315958831805,0.0007700315958831805,0.00015446344597540927,500,0,0,0,1000,2029367932
239,0.324,0.002050717164502003,0.002050717164502003,0.005943097003426363,500,0,0,0,1000,609764127
240,0.236,0.0030800313946698354,0.0030800313946698354,7.722817842957241e-05,500,0,0,0,1000,1876278600
241,0.355,0.001633432951409941,0.001633432951409941,0.023989562150038314,500,0,0,0,1000,1009486793
242,0.716,0.00027956746629786977,0.00027956746629786977,0.0015195924362707241,500,0,0,0,1000,2011300680
243,0.006,0.013877597216042536,0.013877597216042536,0.006703871877623834,500,0,0,0,1000,1939166233
244,0.273,0.0024314817074283512,0.0024314817074283512,0.0008391924616968835,500,0,0,0,1000,663377871
245,0.197,0.0033716704439695766,0.0033716704439695766,0.00015390259025555085,500,0,0,0,1000,1581372366
246,0.014,0.013020768114506143,0.013020768114506143,0.0006736712166231946,500,0,0,0,1000,617659245
247,0.257,0.002674133958088132,0.002674133958088132,2.7982365646262197e-05,500,0,0,0,1000,1394034251
248,0.632,0.0004686063313636968,0.0004686063313636968,0.00084651553341423,500,0,0,0,1000,637645367
249,0.927,1.4286509441796547e-05,1.4286509441796547e-05,0.001508356766977585,500,0,0,0,1000,1425822073
250,0.543,0.0007785826138760887,0.0007785826138760887,2.6075229075899716e-07,500,0,0,0,1000,2100921707
251,0.74,0.00023554674901893335,0.00023554674901893335,0.00046623738947735563,500,0,0,0,1000,1549068715
252,0.097,0.00532719535570203,0.00532719535570203,0.0036630149100076704,500,0,0,0,1000,1116373564
253,0.457,0.0010870140689022145,0.0010870140689022145,0.0026833105962403214,500,0,0,0,1000,651853129
254,0.718,0.00028360184857545434,0.00028360184857545434,0.00035201695877272926,500,0,0,0,1000,470892203
255,0.414,0.0012521636309106299,0.0012521636309106299,0.0005589256899634492,500,0,0,0,1000,1698277980
256,0.681,0.00035501694044048904,0.00035501694044048904,0.006000047469855103,500,0,0,0,1000,1630055221
257,0.498,0.0008032214151665329,0.0008032214151665329,0.005721453570752434,500,0,0,0,1000,1357411248
258,0.351,0.001589842766442473,0.001589842766442473,1.1074780378236094e-05,500,0,0,0,1000,1456714463
259,0.757,0.00021557175923747618,0.00021557175923747618,0.00571885749754595,500,0,0,0,1000,1580137769
260,0.754,0.00018685705657284224,0.00018685705657284224,0.00031131245492137065,500,0,0,0,1000,16337649
261,0.682,0.0003254132753689465,0.0003254132753689465,0.00650033852279002,500,0,0,0,1000,1906065605
262,0.784,0.00011641567404363506,0.00011641567404363506,0.00028093498547003407,500,0,0,0,1000,1997411089
263,0.713,0.00028315130337319694,0.00028315130337319694,0.0008372551445846213,500,0,0,0,1000,1325791341
264,0.388,0.0015693881589247116,0.0015693881589247116,0.0017560128508386033,500,0,0,0,1000,336621442
265,0.798,0.00012380252792876245,0.00012380252792876245,0.0014483342829872147,500,0,0,0,1000,671007817
266,0.369,0.0014977327249545702,0.0014977327249545702,0.00038922061221672064,500,0,0,0,1000,747075703
267,0.017,0.01103211511563651,0.01103211511563651,0.0002621163908489387,500,0,0,0,1000,739777774
268,0.624,0.00041088815828993486,0.00041088815828993486,7.067097356054713e-05,500,0,0,0,1000,1048847344
269,0.88,5.639482870734014e-05,5.639482870734014e-05,0.00016711187807782408,500,0,0,0,1000,273392220
270,0.205,0.003195576030690761,0.003195576030690761,0.0016085016017919887,500,0,0,0,1000,821841198
271,0.572,0.0006080289620501445,0.0006080289620501445,0.0004735771357623208,500,0,0,0,1000,1950916523
272,0.67,0.0004051095628110346,0.0004051095628110346,0.005271633919017963,500,0,0,0,1000,349760639
273,0.107,0.005302210331494028,0.005302210331494028,0.00020025985152427516,500,0,0,0,1000,467644329
274,0.966,3.315452787977513e-06,3.315452787977513e-06,0.004055660383213068,500,0,0,0,1000,1978715782
